text,label
祝 烧友 烧 健康 烧 快乐 烧 心情舒畅,0
牛 年 快乐,1
二手 以下 买 得到,0
一代 单端 推 声音 厚度 不够 成色 好 不好 找 建议 买 二代 原线 改 平衡 再换个 耳罩 试过 声音 极其 接近 代用 半塌 耳罩 声音 平衡 驱动 还行,-1
交响 耳机 不,0
肯定 不 意义   直接 二手  ,0
差 几百块 钱 遗憾 下去 没 必要,-1
二手,0
激进 点 保守 点大 编制 方面 两个 声价 素质 针对性 都 很 不错,1
请,0
听 自然 声 去 现场 体验 回放 设备 包括 专业 设备 这方面 都 失 真的 没有 例外 没有 例外,-1
,0
大自然 声音 气息 才 关键,0
马桶 垫圈 架 脖子 上,0
太重 现在 不错 还 便宜,1
东西 确定 耳机,0
现在 卖 价位 很少 看到 森海有 前卫 造型,0
玩意 不值钱 一千多块 钱   音质 不 远不如 现在 几款 穿戴 式 音箱,1
出 街 回头率 绝对 百分百,0
始终认为 耳机 听得 质感 声场 其实 不是 耳机 侧重点,0
扛 耳机 出街 画风 最强 耳机 不服 来辩,1
颈机,0
鸟 适配器 太大 不是 很重 看着 没有 带走 欲望,0
第一 耳朵 确实 这种 封闭式 耳机 还 做出 不错 声场 有点 惊讶 耳机 太 妥协 放不开,1
对比 大 乌大乌 变态 低频 均 好 特别 高频 拔 高 不 刺 真心 无敌 佩戴 方面 对头 特别 大 人 不 太 友好,1
厉害   还 没 机会 听过,1
大 喝彩 牛 逼 貌似 早就 卖完,1
思路   音源 耳放 前面 弄个 隔离 牛   功放 最好 都 不接 实在 不行 接个 单级 滤波 不要 接双级 产品,1
同问 办公室 摆 大 台机,0
坑货,0
预算 不好 环境 电 特别 烂 建议 退烧 认真 好 电处 全套 加 起来 贵得,-1
穷烧 不玩电,0
第二个 感觉 搬 不动,0
差距 主要 单元 不同 腔体 反射,-1
买过         全 金属外壳 薄绒 耳罩 都 很大 不同,0
最好     叫作,1
觉得 提升 巨大 声音 凝聚力 层次感 完全 不 之前 软和 散 基本 一扫而空 唯一 听 感上 稍微 有点 不足 人声 会 略微 缺少 点 感情 可能 抖动 压制 带来 效果 本来 想 买来 试下 不行 出 掉 现在 完全 不 下来 锁定 界面 雅典娜 锁定 基本上 秒 内 接受,0
声音 安定 感 背景 黑度 这是 解码器 事情 不是 能够 改变 毕竟 解码器 提供 高质量 数字信号 设备 不能 替代 解码器 功能,0
比较 感兴趣,0
银 枫木 颜值 便携 里 算是 天花板 调音 似乎 低频 过多 些,1
都 胡桃木 看着 比宙斯 高级,1
對 於 音頻 文件 來 說 不是 簡單 一個 錄音 問題 錄音 時候 分 軌錄 錄 完之後先 做 軌母 帶 做成 雙聲 道 多聲 道 再 做 相同 錄音 專輯 不同 版本 不同 專輯裡 聲音 不 一樣 正常 較 一下 兩 首歌 電平 不一樣 不同 沒什麼 奇怪,0
老歌 新专辑 中 再次 发行 时 做 比较 常见,0
胆机 前级,0
推荐 出   千元 够格 搭配 跪下 大神,0
,0
,0
不算 难 推 买个 适合 推低 阻 耳放,0
小 功放     加 转接线,0
比难 推 吃 电流,0
凸铭 没有 早期 平铭 通透 顺滑,0
买 好像 国内 没 看见,1
普通 铜环 版 声音 很 好听 素质 确实 比差 半档,-1
朴素 后期 版本,0
云 视听 模拟 味挺足 安逸,0
后期 布 滤网 凸铭版 声音 肥厚 精髓 早期 平铭版,0
需要 上,0
放 大部分 好像 转换 相关 电路 理解 成是 线路 输出 适配 类型 阻抗 灵敏度 耳机 难免会 出现 推不开 情况,1
定位 一台 便携 解码 耳放 相当于 送 曾经 耳放 部分 超过 欧 大耳 驱动 都 不 甚 理想 推低 阻大耳 控制力 还 行 解码 部分 素质 差不多 价格 差异 相当于 市场 定位 差异,-1
对比 解码 部分,0
正常 素质 好 台机 差 远,-1
对比 感觉 听 人声 流行 更 合适 拿来 听 交响 听 现场 比好 很多 声场 大 些 低频 下得 去 高频 线条 感好 结项 好些 听 人声 流行 没有 感情 拿来 互补 一下,1
平头 铁三角 松下,0
手头 估计 十年 从未 推好,1
买过 机个 仿耳放 感觉 好像 稍 好,-1
山灵 能配,0
香榭丽舍,0
求 大侠,0
子木 仿 接 主板 听听 好 差 解码器 还 主板,-1
解码器 都 界面,0
手拿旧 板 顶一下 更换 系统 全套 线材 后 解码 低频 冲击力 侵掠 感 降低 很多 变 很 柔顺 中频 略毒 信号线 电源线 全是 杜兰 解码     耳放   有时 会 接上 平衡 版 百老汇 之前 没有 好 平衡 线 百老汇 上显 控制 不住 前 几天 有空 平衡 线 弄 一条 杜兰 差别 很大 变 顺滑 明显 更好 百老汇 程度 没想,-1
绝对 不算 冷门 旗舰 耳机 年度 投票 人气 可不 比大 乌低 比起 三剑客 持有 量 逊色,0
羡慕 想 弄 专门 伺候 古典 乐 形成 互补 身边 玩过 朋友 泼冷水 说 不好 伺候 推好 未必 推好 预言 直接 推 不好 纠结,-1
素质 上 有没有 明显 提升,0
见 刑具,0
声音 太暗,0
最老 一字版 低频 震得 皮肤 都 颤抖 轰隆轰隆 感觉 爽,-1
不 适合 楼主 试试 耳放 推 推 很 难听,-1
品位,1
对比性,0
全家 重量 都 偏重 不 离谱 存在 感 明显 耳罩 都 箍 住 类型 加上 重量 主要 分布 单元 上 甩头 容易 动 不 动 只能 箍 更 紧,0
见 戴 会 往下掉 摩托车 头盔,0
加上 一体 头梁 比较 难受 地方 悬挂 式 会 好 很多 没法 改,1
克 头梁 重心 很 奇怪 带久 多克 台湾 产 半罩 摩托车 还 难受,0
大乌 耳机 范畴 里 属于 比较 重 裸机 接近 摩托车 头盔 完全 没有 可比性 全 包裹 摩托车 头盔 没见 低于 不少 摩友 颈椎病,0
用过 感觉 头戴 都 重,0
耳机 最大 缺点 听不出 情感 没 韵味 优点 温润 耐 听听 女声 最好 配官 升线   高频 提升 很大,1
播放器 输出 方式 设置 错,0
确实 音频 设置 问题 选 自动 选择     搞定   从来 没想到 播放器 设置 问题,0
国内 国外 买 不 知道 国内 海淘有 更 省心 渠道,0
价位 声音 偏好,1
真正 深入 了解 平板 考虑 功放 推,0
香格里拉 还 不错   很 惊艳   低频 弱 点,1
循序渐进 一定 玩 越级 打怪 典型 代表,0
看看 目前 美行 美金 加上 税 转运 估计 人民币 以下 拿下 价位 暂时 没 想 出来 对手,0
上 淘宝 买 几米远 东 熊猫 单股 无氧 铜 电线 再 买 一对 便宜 插头 插尾 做 就行了 包管 吃 高频,0
晾衣架 拆开 铁线 试试   记得 加 绝缘,0
铜彩 低频 厚 高频 暗 典型 代表,0
觉得 指望 砍 高频 延伸 还 买 个人 头麦测 一下 适当 以上 往下拉 一点 就行了 电源线 影响 零点 几个 恐怕 都 难,0
真 平衡 推 输出功率 同机 单端 大出 很多 大功率 台放以 阻抗 灵敏度 额定功率 单元 及振膜 直径 参数 综合 考虑 不是 特别 吃得住 大功率 可能 会 出现 单端 状态 下 雄壮 均衡 平衡 状态 下 中频 异常 凸起 频段 距离感 整体 前压 情况 小 功率 放 目前 没 尝试 不得而知,0
耳放 假 平衡 才 听不出 区别 就算 单端 做 很 好 平衡 区别 很大,-1
锅 正常 系统 结 像是 耳朵 区别,0
解析 强 耳机 单端 平衡 往往 感到 声音 变 大 素质 变化 不 明显 平均 水准 耳 放下 觉得 会 很 明显 不仅仅 声音 变 大 解析 动态 声场 都 耳朵 提升,1
換掉 重點 耳放 不是 耳機,0
单端 没有 平衡 电路 推力 更大,0
当然 锅,0
平衡 单端 两 副耳机 声音 区别 明显,0
  平衡 平衡 区别,0
佩服,0
安桥 单元 直接 买 得到,0
外观 铁三角 做工 歌德,0
手艺 佩服 佩服,0
贴子 花 半小时 看 完 楼主 真是 大手笔,0
实践证明 不 深入 辨析 不能 听到 最好,1
非常 敬佩 马勒 看到 超级 艺术 天才 通常 在思想上 都 超越 时代 五十 一百年 马勒 交响曲 年 柏林 爱乐 马勒 亲自 担任 指挥 举行 新作 首场 发布 音乐会,0
楼主 爱 音乐   懂 音乐   研究 音乐   我能 做 紧跟 楼主 脚步 好好学习,1
好久 之前 收 二 手上 家 年底 买,1
耳罩 海绵 没塌 淘宝 买个 小羊皮 耳罩 原 耳罩 海绵 拆出来 换上 小羊皮 外壳 声音 更上一层楼,0
肖邦 离别 曲,0
表演者 庸才 没 才情 很 难 去 理解 作品 烂 歌,0
说 一下 个人经历 几次 听 确切的说 应该 看电视 里 别人 唱歌 一次 电影 里 黑人 教堂 合唱 一次 岁 小姑娘 全英 一叮里 表演 英文 完全 听不懂 唱 听 听 眼泪 不由自主 流下来 所谓 感动 当然 这种 感动 应该 包含 视觉 上 影响 歌者 表情 动作,1
引起 人 情感 共鸣 音乐 好 音乐 其实 最 重要 说到底 听 音乐 感动,1
不 认为 电位器 加价 买得起 应该 不差 这点 觉得 性价比 更高 买,-1
结像 方面 结像 其实 更 小 难得 一点 反超 精准度 更胜一筹 结像 总 感觉 有点 飘 或者说 劣势 主要 根源 在于 动态 密度 由此 带来 音乐性 鲜活 感 气势 上 大幅 劣势 吊打 情有可原 其实 单听 觉得 已经 很 通透 听 一会 再 换回 感觉 声音 明显 没有 打开 显得 很 紧 有种 振膜 手 按住 没有 舒展 开 感觉 知道 素质 本身 很 不错 面前 输 惨 着实 没有 想到,1
最后 眼镜 党 介绍 小妙 招 平时 戴着 眼镜 戴 耳机 夹得 耳朵 很 疼 会 影响 耳罩 贴合 性 影响 音质 试下 不用 眼镜 镜 腿 拆掉 换成 口罩 眼镜 变成 套头 式 听歌 戴 副 眼镜 轻便 舒服 觉得 眼镜 不太稳 鼻托处 夹个 海绵 耳塞 非常 完美,-1
眼镜 真 尼玛 秀,0
换购 保修 政策,0
请问 下楼 主音 源 耳房,0
,0
主听 流行 相对 杂食 平衡 为主 考虑 平衡 强项 不 排斥 暖厚 浓郁 声音 声力 很 合适,1
跪 老烧 年 注册,0
发帖 顶,1
听风 拿来 推 主要 听 古典 满意,0
现在 十 一周年 版 单端 强过 以后 不 打算 上 平衡 耳机 更好 些 听 风 没 听,1
平衡 推 試推 耳机,0
没 感觉 平衡 单端 提高 音量 增大 木耳,0
再 顶 再 问,1
复杂 现成 线 插 行 没 区别 当然 做 一根 线 的确 有点 麻烦,-1
原来 楼主 骗子 钓鱼网 骗 支付宝 打款 版主 封号 惯犯,-1
无图 无 真相 楼主 上 几个 图 看看,0
关键 买 玩意 线 头痛,0
很丑 样子 很 山寨,0
界面 蛮 好 国内 所有 界面 都 干 趴,1
搞个 平衡 线用 挺 好 适合 单端 单端 太 废,1
偶尔 古典音乐 老老实实 听 反正 不常 听,0
单端   很耐 听 挺 好,1
不会 失望,0
古典 神器 流行 听 男声 好听 古典 很 好 不 适合 听 女声 听 女声 推荐 听 古典 比较 强 不是 风格 主要 便宜 才 八九百 块 建议 看看,1
不让 沙 发,0
木纹 好点 自然 一点,1
木纹 感觉 上档次 点,0
玫瑰 木 诱红 难言 怀旧感,0
师兄 都 不 喜欢 喜欢,-1
请问 声音 上 区别 马   没 听 木头 版,0
木版 声音 竹版 声音 区别 具体 好坏 不多 说 耳 听 为实,1
好毒 学会 拒绝,1
感觉 玫瑰 木 比较 显 档次 一点 好 耳机,1
竹子 好长时间 佩戴 能轻 一点 一点 没有 断裂 风险,1
木头 已经 好几个 烧友 出现 开裂 现象   品控 好像 不是 很 好,1
喜欢 竹子,1
喜欢 木头 哒,1
其实 竹壳 版 开裂 问题,0
买 老板 告诉 竹版 拼接 而成 更 容易 开裂 没敢 买入 玫瑰 木版 木版 确实 更好 看 两个 都 喜欢,1
没得选 木质,0
玫瑰 木 好看,1
提升 肯定,0
不错,1
丹娜 新界面 没人 讨论   都 上,0
楼主 不是 去年 玩过 还 发 帖 说加 听不出 区别,0
界面 不要 完 关掉 这货 需要 热机 需要 一定 时间 去 稳定 开着 别关,0
二个   区别,0
机壳 电流 碰 机壳 触电 意思,0
香榭丽舍 原线 很 辣鸡 建议 换块 同为 机线,-1
都 很 平庸 没什么 吹,0
听过 个人 听感 明显 强于 尤其,1
机会 去 听听 才能 比较 别人 终究 别人,0
歌德 家 听 热情 氛围 适合 类型 多些,0
通篇 看 下来 结论 加 钱,0
老师 简洁 接地 气 评价 点赞,1
推,0
沙发 自留地,0
说句 不 爱国 国产 解码 问题 从来 都 不 测试 指标,0
指标 好 搞 好像 高清 照片 像素 够 问题 喜欢 油画 喜欢 水彩 国产 一类 需要 艺术 人文 底蕴 找 搞 音乐 人 一起 折腾,-1
实际 听感 个人 更 喜欢 目前 要贵,1
楼主 高级 黑,1
加 底座 比较 好,1
机会 听听 支持 新年 活动,1
活动 持续,0
说句实话   试听 惊艳 感 细节 很 难听 出 活动 不错 力度 够 一波草 割起来,-1
期待 机会 听听,0
不错 武汉 沸谷,1
连市 啥意思 都,0
连市 意思,0
大耳 想 听,0
我用 还 调音 对味,0
上 是不是,0
這耳機 比較 特別 好像 前端 插什麼 都 這耳機 味道,1
听 下去 无线 无线 方便 升级 换个,0
已经 足够 好 插 上线 听 流行 绝对 足够 不会 德奥 中端 差,-1
男人家 产品 很 特点,0
闲鱼 多收 听 完 跳 加个 素质 空间 层次 分离 度 切 香肠 声音 非常 扎实 毫不 拖泥带水 幸亏 不好 推 不 可能 低 感觉 白捡,-1
头戴   路过 都 很 喜欢,1
,0
系滴 神,0
建议 试试 好听 不贵 还,1
楼主 没 那根 破线 换掉,0
小 说实话 这种 灵敏度 人 已经 聋,0
耳罩 不是 真皮 以为 真皮 耳罩,0
明年 还要 换 金 嗓 二嫂 保值 性好点,1
二嫂 价位 不二 之选,0
天琴 声音 不错 音源 退烧,-1
仰望 高端,0
选 二手 明年 继续 升级,0
太 厉害 居然 小姐姐,1
太 厉害 居然 小姐姐,1
网上 看 评测 总结 天鹰座 解码 没 毛病 凯音 套 里 耳放 不错,1
都,0
这钱 还 搞个,0
天鹰座 再 个把月 后续 产品 提升 不小,0
天鹰座 后续 天鹰座 还 增加 平衡 接口,0
  天鹰座     没 多久   会 不 满意,0
都 不用 考虑 钱 攒够 直接 上 万元 预算 再 折腾,-1
不想 折腾 先 考虑 下 二手 一代 谷津 可看 下 说 几个 升级 不上 平衡 都 不大行 配合 还 行 香榭丽舍 配合 不好 配合 还 行 天鹰座 不用 考虑 那俩 同价位 搭配 推力 够 解码 界面 挺菜 想 升级 最好 入 享声 大 推力 耳放 没 以上 真 不好 伺候 升级 试试 好 伺候,-1
考虑 增加 选项 钰龙 马上 推出 天鹰座 二代 可玩性 声音 都 很 不错 听 几次 样机 觉得 推荐,1
个人 建议 先 不要 换 设备 先 原机 带 机线 保险丝 换掉 听感 影响 很大 墙 插 插排 影响 很大 不 满意 再 考虑 换 设备,0
国砖 转盘 出 保凯 音收 降价 包邮 很 新,0
谷津 先 推 还 勉强 够用,1
两年       级别 一体机 推 绝对 没有   老 旗舰 好听 更何况 前端 要求 更高,1
谷津 还 行 旷世 就算,0
谷津 不错 耳机 入 后 买 回 谷津 现在 两个 换 听,1
谷津 高频 亮丽 挺不错,1
田雨 音响,0
留着   换 肯定 后悔   听 一阵子 没有 新鲜 劲   两个 差距 不算 太大 耳机 换 听 还 接受   差别 太大   没准 听 不 下去,-1
玩玩 呵呵 支持,-1
出 買個 加個 好 塞子 直連 手機 方便 好 聽 退燒 安心 享受 音樂別 想 升級 別想 降級,-1
现在 只留 两个 耳机 放在 书橱 里 代表 曾经 玩过 耳机 放在 书桌上 用来 听听 音乐,0
很 冷门 不 知道 声音 一下 素质 应该 块,0
纯粹 古典   人 声声 场 小点 没关系,0
逼格 古典 党,0
犹豫不决 举棋不定 买贵,0
,0
只 听 刚 拿到 发现 插 上 都 没 好听 熟悉 以后 发现 泛音 振动 感 甩 几条 街 确实 值 价听 乐器 大 编制 好 是因为 泛音 丰富 原因 泛音 丰富 独唱 大部分 合唱 都 不错 每个 耳机 都 特点 可能 没 发现,1
送 一条 平衡 线 免去 额外 出钱 买 比较 划算 后悔 没买,0
觉得 应该 差距 不大,-1
声音 不 妥协 原则   随和 圆融 专业   好像 现在 大多 旗舰 都 方向   后者 稍微 有点 做作 假正经 听久 怕 性格 会变   反正 我选,-1
均衡 随和 圆融 专业 基础 上 改进 难道 森海 工程师 不 清楚,0
喜欢 器乐 前期 版 喜欢 均衡 后期 版 喜欢,1
地方 试听 好 可惜 三线 小 城市 拿不定 主意,1
目前 上佳 古典 耳机,0
有钱 买贵 没错,0
平衡 好 还 是非 平衡 好 喜欢 好,1
等待 听果,0
耳放 下面 避震 钉 瓷碗,0
好文要 顶 毒图 更 顶,1
好文好 图,1
市场 上 三款 全部 退市 现存 新版 楼主 所述 声音 特征 大相径庭 楼主 不妨 听 新版 再 写 感悟 更有意义,-1
看 完 原来 一条 老枪,0
不错呀 可惜 没 银子,1
毒 毒,1
很 好 文章,1
随时 不要 台式 电压 电流 限制 没法,0
一万 台机 一万 平板 打游戏,0
享声 官宣 工程 样机 吊打 所有 台机 哈哈哈哈 当然 价格 可能 不是 一条线,1
实际 体验 五六千 双台 机比 同样 双 万元 多国 砖 两万多 韩砖 明显 好,1
来自 灵魂 发问 买 两三万 随身 砖有 必要 出差 插 手机 回家 听 台式 不香,-1
试 低端 便携 播放器 低端 解码 一体 鸡 便携 声音 薄弱 根本 没法 听,0
不值 几年 前 买 一手 价格 都 低,1
耳机 声音 不错 做工 拿在手上 总让 山寨 货 错觉,1
看不到 图,0
不用 动手 充 大佬 分 分钟 揭老底 揭到 觉得 愧 人,0
问 劲浪 乌托邦 箱子 露馅,0
真是假,-1
看 背景 知道,0
看 图片 发现 似曾相识 贴主 貌似 炒家,0
觉得 有没有 买来 听 再 买 退烧 花 时间 写 帖子 分享 经验 感受 够 楼主 真是 有点像 太平洋 警察 有没有   听 没 听 过关 啥事 赚 卖 白菜 钱 操 卖 白粉 心,-1
驱动 耳机 输出阻抗 都 不 最少 需要 输出 变压器,0
捂着 钱袋 少 听 忽悠 韭菜 永远 割 不 完,-1
耳机 第一步 数播 第二步,0
直接 换 音源,0
解码 糊 换 解码 加 数字 界面,0
这种 问题 奸商 狂喜,0
有点 搞笑 还 需要 放 或者说 搞 难听 放 垃圾,-1
没有 倒 很 长时间 潜力 不是 很大 万元 级 独立 耳放 伺候 有点 浪费,0
万元 机 纯属 浪费 即可,0
最强 解码 山灵 机器 基本 二手 左右,1
不好 听 这台 解码 素质 数码味 重 同价位 歌 诗德高 登钰龙 都 更好 选择,-1
素质   听感 还,0
二手 美诗 不 知道 左右,0
投精音 黑豹,0
小不点 双 细腻,0
说 小 电脑 刷 达菲 再也 不 碰,0
自带 媒体播放器 支持,1
数播 两头 兼顾 骑墙,0
主要 电脑前面 坐 当然 不 需要 搞 数播 客厅 数播 开关机 方便,0
数播 操作 反 人类 不 习惯 习惯,0
价值 在于 看 电影 时当 开 游戏 时而 数播 只能 播放 音乐 完全 投入 搞 回报 不差 电源 净化 解码 上 时钟 三样 搞好 声音 会 很 柔和 安定 模拟 味,-1
长期 习惯 本地 烧友 突然 改变 去 用会 更加 反 人类 界面 上 操作 实在 用不惯 看似 炫酷 实则 非常 鸡肋 用过 都 知道,0
问多 几个 代理 好,1
买 东西 一定 讲价 切记,0
年   年絕 對 可能,0
有人 知道 换购 价格 会 降,0
看来 出头 买贵,0
现在 代理 都 没有 货 讲 不了 价,0
再 弄 放 家里 听听,0
啥意思,0
谢谢 楼上 两位 推荐 打算 入金波 还 设计 胆放,0
帮顶   国货,1
不错 再 找 听听 升级版,1
换 张纸 有点 意思 新 耳机 老 审美,0
写 很 真诚,0
感觉 说了半天 等于 没说 音质 芯片 没有 一定 必然 关系,0
数字 定 生死,0
不 直接 关闭 所谓 关闭 工作 特定 要求,0
这种 芯片 是不是 对外 接 界面 数字 设备 不 敏感,0
听感 主要 看 模拟 放 大部分,0
大奥 二代 一片,0
看来 都 不错 哈都 挺 好,1
百灵鸟   价格 差距 实际 起来,-1
年 平衡 推力 还 单端 差 点 意思 看 耳机 听 音乐 不错 当然 听 古典   最好 当用 最后 上,-1
羡慕 嫉妒 标题 中 优字 去掉,1
回头 生日 送 一套 名牌 包包,0
求和 都 听 些 意见 推荐 耳机 不怎么 听 古典 主 流行 日漫,0
耳放 平衡 舒服 点,1
单端 平衡 好 森海塞尔 韵味,1
忘 说 放 还 换运放 玩 换 运放 分离 度 立竿见影 运放 值得 一试,1
铁三角 还 不错 推 铁三角 耳机 都 挺 合适,1
至少 官方 西装,0
直接 整,0
是不是 都 非常 快,0
失真 噪音 人 疲劳,-1
同意 楼上 楼上,0
特色 听 小时 没 问题 再 不行,0
音响 单元 做,0
佩戴 音色 共同 作用 国内外 觉得 大乌 听 累 烧油 看过 不下 不少 流行乐 喜欢 高频 电 平调 高 高频   点 耳机 耐听些,1
几首歌 累 都 前面 问题,0
可能 颈椎 顶不住,1
最近 听银乌 都 觉得 累得 快 劲 浪家 重 点,0
解析 太高太多 细节 表现 出来 不是 影响 整体感 细节 出来 听众 耗 更 心力 去品 辨 其实 不是 这歌 最 主要 歌曲 最 主要 人声 配乐,0
累 说明 不 宽松 不耐 听 堆钱 换 耳机,-1
声音 密度 高 解析 强结 项大 会累 推好 宽松 耐 听,1
高频 失真 大   魔音 入脑   中低端 解码   大乌 起到 放大 效应,-1
听 越 听 越 想 听 不想 摘下来,0
关注,0
感觉 耳罩 都 越 洗 越 塌,0
森海 耳罩 以前 天 真的 洗 一次 还 原来 后来 直接 买 副 新 原装 发现 声音 比旧 好 很多 耳罩 比较 影响 声音 效果 最好 省 钱,1
当初 洗 耳罩 搓 半天 洗碗 状态 更差,-1
问题 皮 耳罩,0
已经 掉 渣 耳罩 不要 下水 下水 成 芝麻糊,0
棒 音源 手里 原道 听 不 刺激,0
听 炮姐 卡其 脱离 太 确实 刺激 稍 好 一点,1
大家 知道 谢谢,0
东西 标准 机箱,0
说 枪 超级 雅典娜 普罗米修斯,0
东西   玩玩 好 集成 数字滤波 入门 听久 燥,1
面板 蓝色 不错,1
发现 东西 没有 地方 试听,0
上 几个 图,0
特别 好听 人声 感染力 强耐 听 舒服,1
照片 拍 不错 用户 帮顶 感觉 进坑 还 上,1
建议 耳机 去 听 一下 春节 序曲 太 好听,1
不少 刻字,0
真是 漂亮,1
支持 下 歌德,1
广州 耳机 展上 厂家 有个 电池 耳放 搭配 歌德 限量版 忘 型号 听 起来 声音 真棒 听 都 愉悦 后悔 没有 看清 机器 型号 我私 以为 机器 不是 很 挑放 电池 耳放 确实 很 不错 纯净 通透 组合 挺 好 相比 他家 大 机器 新 解码 听来听去 上述 玩意 有意思,1
完全 不够 玩 原来 以为 极致 玩 限量版 没想到 歌德 玩 更 厉害,1
,0
好看,1
不错,1
歌德 退烧 之选,-1
楼主 辛苦,0
纯小白同 去过 北京 音响 展听遍 所有 系统 觉得 最好 听 歌德 黑 标号 绝得 抓 耳 配   上面 播放 古典 比一众 好 很多 准备 收个 玩玩,1
上市,0
试听 最 保险 森海 西装,0
盲选,0
闲鱼 上 貌似 一台   才,0
实际 听 百老汇 平衡 版 原创 后选 主听 流行,0
搞个 解码 耳放 听风 行,0
上周 去 一家 店 听 下推 不错 流行 交响 都 挺 好听 仅供参考,1
分体 没用过 一体机 用过   金 画眉 现在 耳机     主要 听大 编制 一体机 推荐 流行 似乎 金 画眉 还 更 味道 点,-1
,0
最近 看上 何庆华,0
包邮解 君愁,0
有钱人 耳放 都 台台 买,0
之前 帖子 莫名其妙 转 各地 交流 谈天说地 区 尴尬,0
我用 何庆华,0
,0
请 心中 默念 大乌 最 顶级 动圈 大耳大 乌是 最 顶级 动圈 大耳大 乌是 最 顶级 动圈 大耳,1
耳放 解码 不错 解码 数字 界面 不大行,1
老何 东西 国内 算是 谱,0
不 知道 说 耳 放行 解码 不行 结论 得出 买 已经 咸鱼 出掉 不 存在 吹 目的 外形 看 应该 套装 档次 水平 三个 耳放 比较 后 都 马上 挂 咸鱼 想法 具体 声音 细节 少 纵向 声场 差而 解码 好几个 解码 比较 都 没有 马上 要出 掉 想法 当时 买 说 比较 歌 诗德 声音 薄 一比 玩意 后者 解析 很 好 好 声场 捉急 最近 比较 二 解析 更好 分离 度 更 高 声音 有点 软 有点 散 尤其 低频 个人 觉得 不是 正确 声音 后者 风格 差不多 声音 密度 高 厚实 高频 讨喜 声底 糊 一点 当然 何家 更 高价位 耳放 没 听 比较 呵呵,-1
何家 模拟 设备 性价比 高 界面 不错 以前 用过 旗舰 解码 解码 中 算 上层 唯独 没用过 不能 试听 选择 品牌,-1
老何 解码 不错 超过 解码 准备 升级 更 高档 出 解码 已经 升级 版,1
单端 输出 看 面板 插座 上 标的 以为 双 平衡 输出 设计,0
昨天下午 沸谷 哥们 今天 握手 他家 两个 都 没 褒开 不知 当时 线换线 可能 好 很多 毕竟 换 张扬 线 听 原线 温润 耐 听 感觉 线材 玩意儿 真 神奇,1
大乌 声场 很大 距离感 没有 远,0
听 人声 没 必要 留 德奥 耳机 是非 典型 这种 终极,-1
爱坏,0
尽量 买 全新 带保 都 级别 贪小便宜,0
都 只 敢 买 新 说明 到时候 玩腻 相出 二手 难,0
去年 月底 买 目前 问题 都 没,0
听说 换 一对 单元 就要 一万多 买得起 修不起 建议 买延保 时间 最长 那种 小 投资 大 收益,0
发此 贴 有感而发 假期 泡 论坛 时间 发觉 大家 兴趣 点 见解 状态 很 不 博闻多识 推己及人 烧油 增广 异闻 短浅 孤陋 固执己见 人 擦枪 走火 引发出 出 闹剧 背后 其实 折射 发烧友 所处 层次 阶段 正常 情况 下 烧油 之间 沟通 层次 不 很多 烧油 只以 认识 标尺 理论 衡量 实践 衡量 经验 评判 更有甚者 价值 贵贱 评判 基准 造成 很多 鸡同鸭讲 怪异 画风 或许 处在 假 退烧 状态 朋友 往往 掺和 说 上 很 出世 话语,-1
电源 设置 屏保 休眠 方面 找 找 原因,0
一体机 里面 解码 部分 接 电脑,0
疑问 小弟 只用 耳机 是不是 其实 不必要 一体机 解码,0
平衡 推会 提升 推荐,0
发觉 解码 必须 实战   枪文 不靠 谱,0
山灵 解码 感觉 风格 类似 都 那种 整体 宽松 柔和 型 比较 耐听,1
音质 很 不错 心中 预期,1
申请 试用 接上 系统 听听 声音 拿捏 值不值,1
救,0
好 帖 学习,1
立体声 论坛 有个 解码 大聚会 激情 碰撞,0
写得 真好 难得一见,1
张扬   黑神 感觉 还 原线 改,0
搓 条卡 达斯,0
恭喜   很多 烧友 心中 最 优秀 耳机 值得 换线,1
换 平衡 听 不了 多久 感觉 平衡 没有 单端 耐 听,1
管子 貌似 不错,1
关注   很 喜欢 木碗 造型   太 冷门   没 听 搜索 评测   看出 应该 做 大面积 推广   妹子 隔壁 看到 出 帖子 之外   目前 貌似 还 没有 人写 正式 听感,1
今天 入手 直 推 听 十分钟 马上 付 款,0
好 直 推 很 好,1
看样子 贴 牌货 老风根 神韵 应该 找 不到,0
声音 染 特别 娘 慎重 购买,-1
太 冷门 估计 很少 有人 敢 去 尝试,0
董壕 不 尝试 一下,0
丰达 代工 完毕,0
自上 世紀 年代 初后 再也 老德律 風根 沒有關 係,0
非常 易 推 好听 值得 拥有 感觉不好 夹头 太紧,-1
听过 一下   特点 很 好 推   缺点 没 潜力,1
期待 聽感,0
声音 比较慢 倒 挺 好听 很 容易 推偏 暖 接 电脑 听 潜力 说 不准 价位 真的 挺值 泛音 很 充沛 试听 做 对比 解析 感觉 声场 比大,1
说 很 中肯 直 推 已 安逸 听 音乐,0
加收 一台 钰龙 试试,0
加点 钱 西装 非常 不错,1
大 财小用 以后 还要 升级 考虑 已经 很 不错,1
加 天籁,0
,0
二手 马兰士 估计 左右 够用,0
楼主 适合 玩 紫檀,0
大哥 俩个 变压器 标准 线性 电源 不是 开关电源,0
